# EDGA-QED: state=0 mode=genetic completeness=0.9915803236 n_det=17030 gen=2 n_ph_max=10
  -0.013284749033959    0  4234114114  |0 1 3 6 9  |0 2 3 6 9 
  -0.013221563223651    0  3442231312  |1 2 3 4 9  |0 1 2 5 7 
   0.013221546914954    0  2334413221  |0 3 4 7 8  |1 2 3 4 6 
  -0.013220462508257    0  3224412331  |1 2 3 4 6  |0 3 4 7 8 
   0.013220363977921    0  2443321213  |0 1 2 5 7  |1 2 3 4 9 
  -0.013201238953400    0  3443221312  |1 2 4 5 9  |0 1 2 3 7 
   0.013201220895094    0  2324413231  |0 2 3 4 7  |1 3 4 6 8 
  -0.013200141404155    0  3234412321  |1 3 4 6 8  |0 2 3 4 7 
   0.013200041202737    0  2442331213  |0 1 2 3 7  |1 2 4 5 9 
   0.013061197319706    0  3443231212  |1 2 4 7 9  |0 1 2 3 5 
  -0.013061174957216    0  2324413321  |0 2 3 4 8  |1 3 4 6 7 
   0.013059510441304    0  3234412231  |1 3 4 6 7  |0 2 3 4 8 
  -0.013059415588536    0  2442321313  |0 1 2 3 5  |1 2 4 7 9 
   0.012803513448333    0  4413211144  |0 1 4 8 9  |0 1 3 8 9 
